,Occupation,Family Type,Family Interest,House Type,Number Of Residents,Average Age,Distance To Nearest Tower [m],Number Of Phones,Number Of Computers,Number Of Tvs,Number Of Pets,Customer Happiness,Time Spend On YouTube [min],Time Spend On TikTok [min],Time Spend On Instagram [min],Time Spend On Spotify [min],Size of home [m2],Mobile Traffic
9936,Data Scientist,Singles,Crafty,Wood,2,46,52.67852914193755,2,2,1,1,10,25.94219658991991,10.076542195657964,10.564283323904545,57.991336242032695,0.6152586569782761,14.607756334930443
9937,Firefighter,Singles,Travelling,Concrete,3,50,101.87538531428548,3,2,1,0,7,16.887898382797715,12.778560485912736,15.515952990745316,9.288110753158726,0.5476647893861721,12.475757403306956
9938,Firefighter,Singles,Sporty,Wood,5,45,49.375416024922494,4,2,2,1,8,18.435836466717042,17.243580579111352,19.928070153533888,178.77437160703997,0.6899576811354653,13.324467728281672
9939,Firefighter,Couple,Travelling,Glas,2,54,66.49883066353429,2,1,2,1,7,4.04788191573711,4.428902877497917,9.332046124221321,6.700119898449577,0.6636320333549466,7.2349527732700665
9940,Salesman,Singles,Crafty,Glas,3,56,72.35670742657022,3,1,1,1,8,9.576314529884783,3.130604530337654,5.959581540783245,15.165055789704287,0.49308410430466615,12.009429909920113
9941,Nurse,Family,Musical,Glas,2,46,45.817412757926725,2,1,1,1,9,10.352338926011035,2.6902313202654757,6.2756854166269465,6.510450434000872,0.5507535165924539,9.391483589687468
9942,Firefighter,Seniors,Gaming,Concrete,3,52,40.086928999745446,3,1,1,1,9,10.555504094533717,4.315901259910937,6.456952943380045,9.90145753168349,0.8123570626082945,9.490747244747373
9943,Salesman,Seniors,Sporty,Wood,3,61,88.03934633672739,3,2,2,1,5,19.868438747894125,7.351950935985073,10.481485546151962,12.150803687032322,0.8727801172569121,10.878452410069364
9944,Firefighter,Seniors,Outdoor,Tiles,2,52,71.53766573497225,2,1,1,0,8,16.50611555810226,9.542422620345143,3.754003770735334,17.169340625161237,0.4463859618377195,9.829387599747365
9945,Salesman,Couple,Outdoor,Glas,2,59,68.52741483873409,4,2,1,1,8,22.15835536973406,7.1555912852808605,18.459427760218688,17.50863438706422,0.5951267993987318,12.820434025925465
9946,Teacher,Seniors,Sporty,Glas,2,61,51.70806321219069,4,2,2,0,7,16.13422063793493,6.143998792771816,6.367377811045326,34.01493628164248,0.48719358892483805,10.045872665390053
9947,Student,Family,Crafty,Wood,2,46,39.187480282840326,2,2,1,0,10,11.977529744644384,8.760031804786905,8.82729332635997,14.696500273143057,0.39860196702535516,11.582590569750755
9948,Firefighter,Singles,Musical,Wood,3,42,61.37233420040662,3,1,1,1,8,7.536383933819025,21.749156374684325,10.513049601289119,22.563540699373767,0.6176378018554824,10.677866991455234
9949,Student,Couple,Sporty,Metal,1,57,86.02225715865701,1,1,1,1,7,15.201254051996266,3.25841399086562,3.1574269538030877,3.4986412790326495,0.5958357836024827,9.168989785905282
9950,Salesman,Singles,Musical,Wood,1,55,67.51630780140978,2,1,1,1,5,7.439968111404289,7.159747797541193,5.538474049594012,10.578573249024553,0.5047559879593428,7.741946160624737
9951,Nurse,Couple,Outdoor,Tiles,1,52,66.84649443986802,2,1,1,1,7,7.686221955914177,3.996277099433932,5.9738513083511,4.086755366376071,0.492562742007399,9.061699446240883
9952,Teacher,Singles,Crafty,Metal,1,47,31.264402392958594,2,1,1,1,8,5.692364998338235,5.607044327602765,3.837764268762214,7.950382900706938,0.446468957957059,8.910368255844432
9953,Data Scientist,Couple,Outdoor,Metal,2,60,95.22508600777734,2,2,2,1,8,11.111429774301003,6.263720893584274,12.74816503698679,28.655370552854215,0.5770116629334365,9.439528036772117
9954,Firefighter,Couple,Gaming,Tiles,1,63,28.551452355605253,2,1,1,1,7,7.077012253134308,2.352123490587936,3.1856723917244683,28.125601448118836,0.49032033903881456,5.154044370253023
9955,Teacher,Singles,Sporty,Tiles,2,43,71.49328463387452,2,1,1,0,5,24.492164992897223,13.244654129880574,23.980495417110728,34.08790218418554,0.39789938603224995,9.679090580974684
9956,Teacher,Singles,Gaming,Glas,2,51,66.85911249567694,2,1,1,1,7,9.710036970638054,6.196061513931538,5.69833497098751,30.823774275850234,0.3975699068801319,9.056592792934005
9957,Teacher,Couple,Musical,Glas,2,57,63.72391333713924,3,1,1,1,6,21.988758816710703,6.697673013713653,6.485357680267788,21.4838828617711,0.5034597898769088,11.34369412339928
9958,Teacher,Singles,Musical,Glas,1,44,58.6156994511769,1,1,1,1,6,14.091008938114589,9.403498217218774,4.523934333690967,3.3791733447539616,0.48620884717144963,8.700051968085479
9959,Student,Seniors,Travelling,Concrete,2,46,90.68810172371715,2,1,1,1,5,15.232615953399987,12.508250920788523,2.7267625629053054,16.40962200515043,0.4430653794563815,8.823472587725306
9960,Firefighter,Singles,Gaming,Metal,3,59,39.68107076397945,3,1,1,1,10,4.604473256005004,9.736837523850195,10.77024203399814,6.788335835518793,0.6791248152506917,14.611293353211032
9961,Data Scientist,Couple,Travelling,Metal,2,48,52.682755452620135,1,1,1,1,5,4.496646714078165,11.26294309804603,4.856888828264217,7.129841441631875,0.6908552873776239,4.867165973596618
9962,Student,Couple,Musical,Glas,2,53,29.63298383948345,1,1,2,1,7,7.091988899982833,4.424355283616318,3.3005950537939013,8.38421874239757,0.44090183300057484,4.661310889186679
9963,Data Scientist,Family,Outdoor,Metal,2,55,57.83579280280095,3,1,1,1,7,6.419525157657226,13.014542862634775,11.733808081433674,8.669863064582149,0.8209649946455628,8.192078487388887
9964,Firefighter,Singles,Musical,Metal,2,50,100.67416912208921,3,1,1,1,8,11.235654467219147,14.857641006381117,23.006860407554445,10.78274997632891,0.6912367734153477,11.13888258558963
9965,Teacher,Singles,Travelling,Metal,3,52,53.63771815473277,3,1,1,0,8,18.3359861530326,5.909376750140939,16.971994101178915,24.4623878124966,0.4771890987915921,9.025533714263368
9966,Student,Seniors,Crafty,Concrete,2,53,86.66941450986185,2,1,1,1,8,11.424589649030462,11.859016479557345,8.963710370064215,17.154222165190024,0.4135808743939925,10.780100226402837
9967,Teacher,Singles,Outdoor,Concrete,2,50,64.58445638505745,2,2,2,1,6,9.661772550689577,6.8823829377152785,4.981854829813623,8.3260619126203,0.6587242011841236,10.870668748842787
9968,Nurse,Seniors,Sporty,Wood,2,40,72.74341011313136,3,1,1,0,8,20.579199812671842,18.20335055543195,8.165814605798245,18.388526263339262,0.6168642662286217,12.953893004993233
9969,Firefighter,Seniors,Crafty,Concrete,3,52,54.08653773023936,3,1,1,1,8,8.274009008927557,10.284127311410408,8.448089763873986,11.30783637528793,0.6592994714779674,10.146773543948767
9970,Salesman,Singles,Travelling,Tiles,2,40,76.12937002083582,3,1,1,1,1,22.36068345979652,17.239396399954167,10.235284296339255,28.476555961967954,0.5911544931486936,7.417727164443786
9971,Teacher,Family,Musical,Tiles,2,50,95.66384398381493,2,1,1,1,7,12.515165211601902,4.891527136350185,6.026630121365543,9.489335522945403,0.5031490258909074,11.012478259860183
9972,Nurse,Seniors,Crafty,Wood,2,47,45.99003194069994,2,1,2,0,8,16.93786492294719,17.259461953337986,7.965527184607427,13.702954569662403,0.5090201364027994,13.503566357993355
9973,Salesman,Seniors,Musical,Concrete,3,53,57.72109427944278,2,1,1,1,7,18.3284378299336,3.969773258383342,3.21261189491897,9.825956280338373,0.5949557341512544,12.407230592723694
9974,Data Scientist,Family,Crafty,Glas,2,53,35.57787772396421,2,1,1,1,7,11.822341869905584,2.9273117704505682,6.771456197368452,21.078701935294934,0.29111780004236226,5.6721254002000485
9975,Salesman,Singles,Crafty,Wood,2,56,155.92967722432263,3,1,1,1,7,16.00774880539251,8.178573902640949,13.660684017837186,19.67151531426473,0.7104146074402895,11.791663896639468
9976,Firefighter,Couple,Travelling,Concrete,2,65,71.58946196648509,3,2,2,1,8,14.247197582403103,3.5608870553975427,5.601526132351498,13.486452791806796,0.5592263851684658,10.883390961305919
9977,Student,Couple,Sporty,Tiles,2,43,51.48766483132267,3,1,1,1,10,11.519367160746896,9.188738145505392,6.299603803795799,3.716970841002791,0.560571850706693,11.589087065079438
9978,Salesman,Seniors,Sporty,Wood,3,53,66.17254993171034,4,2,2,0,7,28.30208042359426,22.868734788684257,23.83736207176677,75.49329500461911,0.5271507590801955,11.634256073097173
9979,Salesman,Seniors,Travelling,Wood,2,45,60.93683907065926,3,2,1,0,9,25.449185493628285,4.613763374691621,12.14484083519001,53.14337893765122,0.47784075768805234,12.00856186459145
9980,Student,Couple,Outdoor,Tiles,3,42,63.909301444264244,2,2,2,1,6,14.388153448873346,12.123889340597652,9.574885323840045,19.252377099433005,0.5028289209884305,9.238528521530103
9981,Nurse,Seniors,Sporty,Metal,2,42,33.77614315044366,3,1,1,1,7,14.631281390691997,9.236780254876397,33.00132420934714,21.550581140852756,0.5491074146263607,8.834878460970327
9982,Nurse,Family,Musical,Tiles,2,47,49.171131882853864,2,1,1,1,9,13.893968296306742,4.526294123323116,9.251099485979267,12.874682107488086,0.43888263111318426,10.403526578275722
9983,Nurse,Family,Gaming,Glas,2,57,62.66989533013597,3,2,1,0,7,6.3968718219134315,8.864606495742246,12.877006806235476,25.029503780922777,0.4423446100443,8.227044073971953
9984,Teacher,Family,Gaming,Metal,4,58,68.38555809483492,4,2,2,0,5,14.788499363247627,9.389035808528464,11.327720625098113,36.310714478613285,0.46216197469121656,8.15883727893565
9985,Salesman,Seniors,Crafty,Glas,3,46,45.46278090596366,4,1,1,1,8,17.954220499847644,11.17386614504565,11.54391076405537,27.26260886248136,0.6553388414602457,12.76869658304198
9986,Data Scientist,Family,Gaming,Tiles,5,56,41.69979458032831,4,1,2,1,10,13.111300355202633,15.745546554075151,8.341323480597303,62.03243894997595,0.4237591346970985,12.081448168896053
9987,Data Scientist,Family,Musical,Metal,3,52,44.01844464792767,3,1,1,1,5,6.8988015521508075,7.397288926763238,12.505959900353629,40.6132209728248,0.5851518563096636,7.545059730315127
9988,Student,Family,Gaming,Metal,4,72,52.32408144729678,4,2,1,0,8,11.28526110159763,6.492361688170691,9.076827163861216,60.76670788577942,0.4438943052954343,10.320617969817782
9989,Firefighter,Family,Musical,Concrete,2,63,54.722453339837024,3,1,2,0,8,12.908764717456876,5.6647709723000474,6.592580335685757,10.732250789398966,0.5432259583315011,8.70564463383068
9990,Nurse,Couple,Outdoor,Metal,3,48,73.01462274203992,4,1,1,1,8,17.060899987937844,6.576338784410427,8.46789173987644,10.372768837616894,0.5428213386222298,12.57409747130006
9991,Salesman,Seniors,Musical,Wood,2,51,83.80478675960975,2,1,1,1,5,7.405720972982373,4.324841849218316,3.5243593691356687,7.40437284982522,0.48905762932014146,7.904947896891084
9992,Nurse,Seniors,Travelling,Metal,3,39,78.39386720637414,0,1,2,0,7,9.399075739599592,18.87699697939421,9.456764409071097,6.809106429082705,0.44469702905032904,11.39036228647899
9993,Data Scientist,Couple,Musical,Metal,2,48,116.6186834975058,1,1,1,1,6,10.096960248274508,7.132248578862317,8.487621008210574,14.43986192927575,0.7270542146813725,7.913774251686673
9994,Student,Family,Musical,Glas,3,57,50.196527414763636,2,2,1,1,8,14.978168297249184,2.741219958906071,3.330018881578955,11.468615041792402,0.6091409740352656,8.581331131022313
9995,Nurse,Singles,Travelling,Wood,3,49,131.41761771695616,3,1,1,0,8,15.922585704957282,21.78092523532933,7.324726888065091,19.775729983095655,0.6043380562792212,9.600678767184045
9996,Data Scientist,Couple,Gaming,Glas,2,46,54.22508941025758,2,1,1,1,8,15.243273522092647,7.318506035518414,46.34619732318884,57.341486182781324,0.3528947465859036,11.05731981136314
9997,Salesman,Singles,Musical,Wood,2,58,38.36530734499337,3,1,1,1,7,15.503743372283646,3.838004817233097,5.4483632947802425,19.601441765303697,0.644923425344256,7.454993308219695
9998,Firefighter,Singles,Travelling,Wood,3,54,104.96333566606052,3,1,1,0,6,8.092347843665298,9.399319370081322,34.672841956286426,16.70414959603975,0.512277462409506,6.760426493883218
9999,Salesman,Singles,Crafty,Wood,3,51,124.94847590889589,4,2,1,1,4,17.361151903242593,12.27126171849316,6.931324967784378,27.910133810190658,0.554168107857193,9.403365730116217
10000,Student,Couple,Travelling,Tiles,2,49,47.15488957396338,2,2,1,1,7,19.447908446160184,13.518168112060758,19.118169458138713,30.49503600345531,0.5029847277778093,10.383859755362687
10001,Data Scientist,Singles,Outdoor,Metal,5,42,54.990600768133675,5,1,1,0,6,23.915231107502677,14.746536733778768,33.194610160253305,105.8855990220166,0.39095173988389453,10.76208472554569
10002,Nurse,Singles,Travelling,Glas,3,45,55.562674436207594,2,1,1,1,5,15.865467949952677,19.172083003244893,11.556793697598929,51.178519175678446,0.46740386199495243,7.968635486110327
10003,Nurse,Singles,Travelling,Wood,3,47,76.78895810624009,3,2,1,1,7,16.676875932200467,10.203695189392027,4.682892280807572,35.40808049963081,0.3192499183627059,11.634318704953428
10004,Student,Family,Musical,Tiles,2,57,61.773569315769016,2,1,1,1,8,3.979708558398503,3.1845500298858815,6.40271326535713,10.97020451931773,0.4253369474474068,8.196444596101863
10005,Teacher,Family,Musical,Glas,2,43,81.21871844018251,2,1,1,0,4,23.28841663463284,15.392034518252474,5.044828950122408,43.510095519899444,0.40527375809237987,7.351048027657628
10006,Student,Family,Musical,Wood,2,60,68.86104764800561,2,1,2,0,7,9.49835256926227,7.143853819985567,16.351108211258964,12.551649272478821,0.29257946037883475,9.361117398040966
10007,Data Scientist,Couple,Outdoor,Glas,2,35,40.2436522788901,2,1,1,1,7,11.961131804281779,10.615350483861103,15.338616412607704,11.902763055958571,0.3817441905111224,8.193273647437959
10008,Nurse,Singles,Gaming,Glas,4,48,53.56404773242422,4,1,1,0,7,10.977292851175658,4.907972869639548,17.476894394982402,17.61892959164823,0.6067914261416671,9.431406835479951
10009,Student,Couple,Travelling,Concrete,2,46,58.7172636256654,2,1,1,1,8,15.690907857253503,25.992129299998894,9.14169086915713,19.70563023905299,0.4550971528118988,13.43677961159333
10010,Nurse,Seniors,Outdoor,Glas,1,52,65.51372541787082,2,1,1,1,7,14.071049862791588,7.818117831705698,6.613018637435251,15.809768992615616,0.7517155232800394,8.607280152356951
10011,Data Scientist,Couple,Travelling,Metal,3,44,71.40373964240342,3,2,1,1,10,21.57411984911809,24.913381588193534,13.602265660828953,82.78161165071394,0.5255313414441689,10.775909176875786
10012,Teacher,Couple,Crafty,Tiles,2,46,28.881395557629745,1,1,1,1,5,8.088597934255457,6.715568824495478,2.434956654707165,10.44485172394044,0.607920274733571,4.000364068011061
10013,Nurse,Couple,Musical,Glas,3,46,58.28096786670289,3,1,1,1,7,15.77018716252804,9.19156817509403,18.934588103756905,15.5662437571949,0.6116066797908923,8.603864558586896
10014,Firefighter,Couple,Musical,Metal,3,59,72.02998395284585,4,2,1,1,7,15.380687421899504,8.525894376770205,5.128959839752698,50.032476509876155,0.5898265758673042,9.409899930552521
10015,Student,Couple,Musical,Tiles,3,40,51.28705846614085,2,1,1,0,8,11.465929473174477,11.4457984895346,6.725281713227918,16.893088016853557,0.5392472148454387,8.03061645380891
10016,Salesman,Seniors,Sporty,Metal,3,41,44.0796538500898,3,1,1,1,8,16.36590304164615,8.287898773553339,5.790462661535818,13.346452763281341,0.6048569109795887,11.27099401271071
10017,Student,Couple,Sporty,Glas,4,39,68.71429016722887,2,1,1,0,7,14.940224464173486,11.312796493450413,6.439837048310963,34.75459551671482,0.3865223304432546,9.45332884411178
10018,Salesman,Couple,Gaming,Concrete,3,42,50.7191699152252,3,1,1,1,8,20.024854333969486,11.983604675852906,11.921114090446016,17.540023124007526,0.5158110052564653,15.144878985272259
10019,Data Scientist,Couple,Outdoor,Wood,2,63,47.51467044409789,3,1,2,1,9,11.307653986528722,4.426422768590351,7.394979670271869,12.523766489088866,0.4548409579545654,8.549263094255057
10020,Nurse,Singles,Travelling,Tiles,2,50,84.62414086194048,2,2,1,1,7,12.75445117486042,12.973340407114865,17.812107085548725,61.18991072547715,0.48962526139224477,8.858008668037863
10021,Nurse,Couple,Musical,Tiles,2,56,63.45402642062524,2,1,1,1,7,11.626627188955098,3.1906565621927445,5.977280457762888,14.928919781667178,0.38693796867611147,10.279139185922245
10022,Teacher,Singles,Sporty,Concrete,3,48,58.13447462547049,2,1,1,1,6,14.669109960850966,28.630242667665733,20.2965173917059,73.95435174500808,0.5917361956887096,8.808045196955634
10023,Student,Singles,Crafty,Concrete,2,41,56.45156408058327,2,1,1,0,7,13.477395586797742,9.99896728937205,20.212811620477336,4.6502136159913805,0.37205024034764317,10.481048842884492
10024,Data Scientist,Family,Travelling,Metal,4,66,89.54382843398712,3,2,2,1,8,21.033141038974584,3.130403972037933,1.3659638470283564,16.587869555542348,0.4631263699984452,12.374879799643194
10025,Data Scientist,Family,Outdoor,Metal,3,60,68.61404812616844,3,1,2,1,7,10.569102034541048,10.200977148942915,15.69922595435005,23.557028490373064,0.6146907752614367,9.023779844639018
10026,Teacher,Couple,Gaming,Tiles,2,55,53.98350768143111,2,1,1,1,8,5.627003461200899,6.261154016484075,9.974004914619465,14.226309443267997,0.4980954394346705,8.754452807301183
10027,Firefighter,Seniors,Crafty,Wood,2,39,66.44735491997953,2,1,1,1,7,14.035394705919792,14.456095627412093,12.974708119295784,36.161718328664165,0.7204898938326236,7.420300763387444
10028,Teacher,Seniors,Musical,Concrete,3,53,64.78803958605353,3,1,2,1,5,13.161077361073746,7.1878922640959235,20.75968569366897,31.663512007744238,0.6383100846688581,7.303491329580357
10029,Data Scientist,Family,Gaming,Glas,2,50,57.54023117646056,2,0,1,1,7,3.474849109723911,7.451886714750204,5.880802474486652,16.416687146863506,0.23931627215820678,9.088688900822438
10030,Salesman,Seniors,Crafty,Tiles,2,53,94.23192039226788,3,1,1,1,5,14.350886421938338,13.083519557386639,7.53972477005613,28.37812347886097,0.6016936964573706,9.385870831961773
10031,Student,Family,Crafty,Glas,2,47,61.87377723812675,2,1,1,1,8,13.177951996707776,6.287389080003904,7.710826628651883,23.418883086144827,0.24867863895094322,8.976636609221472
10032,Salesman,Singles,Crafty,Concrete,2,52,73.286607998802,3,1,1,1,7,12.709270370343885,4.414061396935614,11.554703740119663,4.689589934521275,0.6105364546144126,10.557361591334152
10033,Firefighter,Couple,Crafty,Concrete,2,51,70.3008559224926,2,1,1,1,10,4.209659214971317,4.147976906545775,4.557307037577901,7.94182992511028,0.4823610764674916,9.053062125893334
10034,Teacher,Couple,Crafty,Glas,2,39,67.995964434897,2,1,1,0,8,16.32803974305127,14.040398768219909,13.467659744431343,25.0072572330042,0.45301256094343095,9.068085552168895
10035,Salesman,Singles,Musical,Wood,1,56,81.94935093262269,2,1,1,1,8,15.48280246564727,10.970503969525252,11.41724629586621,5.935918337559716,0.76600020529682,12.913083840863443
10036,Student,Singles,Sporty,Concrete,2,43,45.8985876494854,2,1,1,1,7,10.893462986762206,13.762536719036428,7.534553167205403,19.705040996684374,0.6299066780681868,8.24859631748583
